PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM
J	EVERS A M J								SYNOPSIS OF THE MONOPHYLUM OF ATTALUS-TRISTIS LUC. WITH A DESCRIPTION OF A NEW SPECIES ATTALUS-SANTIAGOI NEW-SPECIES IN THE SOUTHWESTERN PALEARCTIC 71ST CONTRIBUTION TO THE KNOWLEDGE OF THE MALACHIIDAE								Entomologische Blaetter fuer Biologie und Systematik der Kaefer				84	3			171	174					1988	1988										0	0		0	0	0			0013-8835			BIOSIS:PREV198937001601	
J	"AVILA J M; PASCUAL Y F"								CONTRIBUTION TO THE STUDY OF THE COPROPHAGOUS SCARABAEIDAE FROM THE SIERRA NEVADA SPAIN V. AUTOECOLOGY OF SPECIES OF THE FAMILIES SCARABAEIDAE AND GEOTRUPIDAE COLEOPTERA SCARABAEOIDEA								EOS-Revista Espanola de Entomologia				64	1			15	38					1988	1988	In Sierra Nevada (Granada, Spain), from March of 1981 to February of 1983, semifresh equine and bovine feces were samples. 3357 specimens of the families Scarabaeidae and Geotrupidae were caught (corresponding to 12 genera and 24 species). The relationships between different species of dung beetles and different ecological parameters (topographic, temporal and biological factors) were analyzed. The phenology and space distribution is discussed in the most abundant species. On the other hand, general models of fenology of these beetles are presented. Possible causes of the high altitudinal distribution abserved in Sierra Nevada mountains are discussed.									2	0		2	0	2			0013-9440			BIOSIS:PREV198987104647	
J	"HINZ W; KUIPER J G J; BIEDERMANN W"								ON THE FAUNA OF PISIDIUM-SPP AND OTHER FRESHWATER MOLLUSCS IN THE PROVINCE OF GRANADA SOUTH SPAIN								Malakologische Abhandlungen (Dresden)				13	Sep-17			119	136					1988	1988	In the province of Granada, Spain, 300,000 molluscs were collected in 81 out of 86 explored localities. The bivalves exclusively belong to the genus Pisidium viz. casertanum and personatum, both very common, as well as a few specimens of subtruncatum, milium and nitidum, the latter two only in the swamps south of Padul. The earlier reported (ALONSO, 1975) occurrence of hibernicum, obtusale, pseudosphaerium and tenuilineatum is obviously due to incorrect identifications. Until evidence is available, these four species have to be struck off from the faunal list of Granada. The snails belong to 20 taxa. At most 10 species of molluscs have been found living in association. In waters of about 3,000 m above sea level only P. casertanum occurs. A slightly elongated form of this species lives in the system of the Rio Cacin, a striated one in the brooks of the eastern Sierra Nevada.									1	0		1	0	1			0070-7260			BIOSIS:PREV198987027780	
J	JIMENEZ-GUIRADO D								SPECIES OF DORYLAIMUS DUJARDIN 1845 NEMATODA FROM SOUTHERN SPAIN								Miscellania Zoologica (Barcelona)				12				33	40					1988	1988	Since 1972 a large number of freshwater samples was collected in the basin of the River Guadalquivir (Southern Spain) from the marshes in the estuary to the high mountains of Sierra Nevada. A total of 60 localities were studied. Most of the nematode specimens examined belong to the genus Dorylaimus Dujardin, 1845 and their study has shown the presence of three known and one new species. D. asymphydorus Andrassy, 1979 is very frequent in the mud at the bottom, D. stagnalis Dujardin, 1845 is associated with muddy and sandy sediments, D. helveticus Steiner, 1919 is found in peat-moss, lakes and streams of Sierra Nevada at heights between 2000 and 3000 m and D. macrosoma sp. n. is restricted to very particular habitats and localities. It is recognized by the body length (L = 5.5-9.1 mm), odontostyle 71-89 .mu.m long and by the great number (72-86) of ventromedian contiguous supplements in the male.									1	0		1	0	1			0211-6529			BIOSIS:PREV199090051976	
B	"Diaz, M.; Soler, M.D.; Benitez, R.; Ruiz, I.; Perez, J.M."	Abstract							Presence of supernumerary peripheral setae on the scutum of specimens belonging to subgenus Neotrombicula Hirst, 1915 (Acari: Trombiculidae).								Programme and abstracts of the 5th European Multicolloquium of Parasitology.								149	149					1988	1988										0	0		0	0	0						ZOOREC:ZOOR12500062238	
J	SANCHEZCASTILLO, PM								STUDY OF THE LIFE-CYCLE OF KORSHIKOVIELLA-GRACILIPES (LAMBERT) SILVA (CHLOROCOCCALES, CHLOROPHYTA)								PHYCOLOGIA				26	4			496	500		10.2216/i0031-8884-26-4-496.1			Dec-87	1987										2	0	0	2	0	2			0031-8884			WOS:A1987L371400010	
J	SANCHEZCASTILLO, PM								A NEW TAXON OF THE GENUS CHROMULINA - CHROMULINA-NEVADENSIS SANCHEZ,P.M. SP-NOV								CRYPTOGAMIE ALGOLOGIE				8	4			235	240					Nov-87	1987										1	0	0	1	0	1			0181-1568			WOS:A1987L125100001	
J	"PEREIRA, I; CASARES, M; LLIMONA, X"								NOTES ON THE HYDROPHILIC LICHENS OF THE SIERRA-NEVADA OF SOUTHERN SPAIN (GRANADA)								CRYPTOGAMIE BRYOLOGIE LICHENOLOGIE				8	3			263	273					Jul-87	1987										4	0	0	4	0	4			0181-1576			WOS:A1987J533700008	
J	"CALVOFLORES, RD; CALVOFLORES, GD; MOLINA, ES; MARTINEZ, JP"								ANALYSIS OF SOME CHANGES IN SOILS OF SIERRA-NEVADA (GRANADA, SPAIN) INDUCED BY REFORESTATION WITH CONIFERS								AGROCHIMICA				31	3			211	225					Jun-87	1987										0	0	0	0	0	0			0002-1857			WOS:A1987K730000003	
J	"CRUZPIZARRO, L; MORALES, R"				Cruz-Pizarro, Luis /H-5318-2015	Cruz-Pizarro, Luis /0000-0003-0687-0704			TAXONOMIC AND ECOLOGICAL NOTES ON HEXARTHRA-BULGARICA FROM HIGH MOUNTAIN LAKES AND PONDS IN THE SIERRA-NEVADA (SPAIN)								HYDROBIOLOGIA				147				91	95		10.1007/BF00025730			APR 30 1987	1987										2	0	0	2	0	2			0018-8158			WOS:A1987H460700014	
J	MORALESBAQUERO, R					Morales Baquero, Rafael/0000-0002-7075-7899			ROTIFER FAUNA OF LAKES AND PONDS OVER 2500M ABOVE SEA-LEVEL IN THE SERRA NEVADA, SPAIN, WITH DESCRIPTION OF A NEW SUBSPECIES								HYDROBIOLOGIA				147				97	101		10.1007/BF00025731			APR 30 1987	1987										9	0	0	8	0	9			0018-8158			WOS:A1987H460700015	
J	"CANTERAS J-C; PEREZ L"								THE BIOCHEMICAL DIVERSITY OF HETEROTROPHIC BACTERIAL COMMUNITIES IN HIGH MOUNTAIN LAKES FROM SIERRA NEVADA GRANADA SPAIN								Acta Hydrobiologica				29	2			137	148					1987	1987	"The results of the study demonstrate that there is a close relationship between the ""physiological state"" of the lakes and the biochemical diversity of the bacterial community. Those lakes which presented high Margale f's pigment indices contained a denser bacterial community, but this community showed a less diverse biochemical capacity to use different kinds of substrata."									1	0		1	0	1			0065-132X			BIOSIS:PREV198987069109	
J	"ALBATERCEDOR, J; SOWA, R"								NEW REPRESENTATIVES OF THE RHITHROGENA-DIAPHANA-GROUP FROM CONTINENTAL EUROPE, WITH A REDESCRIPTION OF RHITHROGENA-DIAPHANA NAVAS, 1917 (EPHEMEROPTERA, HEPTAGENIIDAE)								AQUATIC INSECTS				9	2			65	83		10.1080/01650428709361274			1987	1987										10	0	0	8	0	10			0165-0424			WOS:A1987J266600001	
J	"AVILA J M; PASCUAL F"								CONTRIBUTION TO THE STUDY OF THE COPROPHAGOUS SCARABAEOIDEA FROM THE SIERRA NEVADA SPAIN I. INTRODUCTION AND SPECIES LIST COLEOPTERA SCARABAEOIDEA								Boletin de la Asociacion Espanola de Entomologia				11				81	86					1987	1987	A biannual sampling, from March 1981 to February 1983, was carried in Sierra Nevada (Granada, Spain) to know the fauna of the dung beetles, superfamily Scarabaeoidea, from equine and bovine sediments. A number of 7794 exemplars, belonging to 55 species in 13 genus of the families Scarabaeidae, Aphodiidae and Geotropidae was captured. In the present paper, it is shown, in taxonomical order, the different species of dung beetles found, and their localization in Sierra Nevada.									1	0	0	1	0	1			0210-8984			BIOSIS:PREV198886027678	
J	"Madero Montero, A.; Tinaut Ranera, A."								Fenologia de los vespidos (Hym. Vespidae) en Sierra Nevada (Granada, Espana).								Boletin de la Asociacion Espanola de Entomologia				11				159	169					1987	1987										1	0		0	0	1			0210-8984			ZOOREC:ZOOR12400059241	
J	"Sainz Cantero, C.E.; Sanchez Ortega, A.; Alba Tercedor, J."				Sainz-Cantero, Carmen Elisa/L-5985-2014				Distribucion y autoecologia de Hydraenidae (Col.) en Sierra Nevada (Espana).								Boletin de la Asociacion Espanola de Entomologia				11				355	365					1987	1987	After a monthly sampling during two annual cycles, in nine sampling stations distributed in differents streams from Sierra Nevada mountains (south of Spain), the distribution factors (temperature, conductivity, current speed, type of bed and vegetation), their statistical significance and phenology of nine species of Coleoptera, Hydraenidae were studied.									1	0	0	2	0	2			0210-8984			ZOOREC:ZOOR12400059247	
J	"SAINZ CANTERO C E; SANCHEZ ORTEGA A; ALBA TERCEDOR J"				Sainz-Cantero, Carmen Elisa/L-5985-2014				DISTRIBUTION AND AUTOECOLOGY OF HYDRAENIDAE IN THE SIERRA NEVADA SPAIN INSECTA COLEOPTERA								Boletin de la Asociacion Espanola de Entomologia				11				355	366					1987	1987	After a monthly sampling during two annual cycles, in nine sampling stations distributed in differents streams from Sierra Nevada mountains (south of Spain), the distribution factors (temperature, conductivity, current speed, type of bed and vegetation), their statistical significance and phenology of nine species of Coleoptera, Hydraenidae were studied.									0	0		0	0	0			0210-8984			BIOSIS:PREV198886025076	
J	"Braga, J.C.; Martin, J.M."								Sedimentacion ciclica lagunar y bioconstrucciones asociadas en el Trias superior Alpujarride.								Cuadernos de Geologia Iberica				11				459	473					1987	1987										10	0		1	0	10			0378-102X			ZOOREC:ZOOR12600066159	
J	Zamora Rodriguez, R.								Variaciones altitudinales en la composicion de las comunidades nidificantes de aves de Sierra Nevada (Sur de Espana).								Donana Acta Vertebrata				14				83	106					1987	1987										7	0	0	5	0	7			0210-5985			ZOOREC:ZOOR12400069160	
J	"RUIZ REJON C; LOZANO R; RUIZ REJON M"								POLYSOMY AND SUPERNUMERARY CHROMOSOMES IN ORNITHOGALUM-UMBELLATUM L. LILIACEAE								Genome				29	1			19	25					1987	1987	"One hundred bulbs of Ornithogalum umbellatum L. have been analyzed cytogenetically in one natural population collected from the Sierra Nevada of Spain. Three types of plants were identified: (i) diploid plants (2n = 18, 26%); (ii) diploid plants with a variable number of B chromosomes (1-8 B's, 40%); and (iii) polysomic plants (2n = 19-23) with or without B's (34%). B's are of two types: metacentric and acrocentric and are associated with three types of abnormalities: (i) failure of the A chromosomes to move to the poles at anaphase I; (ii) nondisjunction of some A chromosomes at anaphase II; and (iii) the occurrence of tetraploid sporocytes. The B's are isopycnotic, do not associate with the A's, and invariably occur as univalents at first meiosis but show no tendency for elimination. All members of the complement except the satellite chromosome, no. 6, have been detected in a trisomic or a tetrasomic condition. Additionally some unusual structural variants, not present in the diploid standard complement, appear in some polysomic individuals. The polysomic elements are euchromatic, stable, and they do not associate either with normal chromosomes or with B's. The polysomic elements form univalents when they are trisomic and bivalents when tetrasomic. The fact that a high frequency (94%) of the polysomic elements also carry B's suggests that these two forms of numerical variation are interrelated in origin."									0	0		0	0	0			0831-2796			BIOSIS:PREV198784025137	
J	Morales Baquero, R.								Distribucion de los rotiferos de la zona litoral de las lagunas de alta montana de Sierra Nevada, Espana.								Limnetica				3				73	80					1987	1987										1	0		1	0	1			0213-8409			ZOOREC:ZOOR12900016735	
B	"Vilchez Quero, A.; Casas Jimenez, J."						Toja, J.		Quironomidos (Diptera) de los rios de Sierra Nevada (Granada, Espana).								Actas del 4 Congreso Espanola de Limnologia. Sevilla, 5-8 de mayo de 1987.								223	232					1987	1987										0	0		0	0	0						ZOOREC:ZOOR12800042503	
J	"Avila Sanchez-Jofre, J.M.; Pascual Torres, F."								Contribucion al estudio de los escarabeidos coprofagos de Sierra Nevada (Granada). 6. Autoecologia de las especies. Familia Aphodiidae (Coleoptera, Scarabaeoidea).								Boletim da Sociedade Portuguesa de Entomologia								1	18				No. 90	1987	1987										0	0		0	0	0			0870-7227			ZOOREC:ZOOR12500003332	
J	"SANCHEZ-JOFRE J M A; PASCUAL TORRES F"								CONTRIBUTION TO THE STUDY OF COPROPHAGIC SCARABIDS FROM THE SIERRA NEVADA GRANADA SPAIN VI. AUTECOLOGY OF THE SPECIES OF THE FAMILY APHODIIDAE COLEOPTERA SCARABAEOIDEA								Boletim da Sociedade Portuguesa de Entomologia					90			1	20					1987	1987	The autecology of the species of the family Aphodiidae was studied. The specimens of coprophagic scarabids were collected from semi-fresh equine and bovine feces in the Sierra Nevada, between March 1981 and Feb. 1983. Of the 31 species captured, the 9 most abundant [Aphodius castaneus, A. fimetarius, A. foetidus, A. granarius, A. erraticus, A. scrutator, A. sphacelatus, A. affinis, and A. contaminatus] were discussed, including ecological and phenological considerations.									0	0		0	0	0			0870-7227			BIOSIS:PREV198886112016	
J	"MONTERO A M; RANERA A T"								PHENOLOGY OF THE VESPIDAE IN SIERRA NEVADA GRANADA SPAIN HYMENOPTERA VESPIDAE								Boletin de la Asociacion Espanola de Entomologia				11				159	170					1987	1987	This paper deals the phenology of the Vespidae species occurring in Sierra Nevada, in each of the bioclimatic levels in order to know the way in which altitude may affect the phenological behaviour of each species. It also studies the phenology of each of the tribes existing in Sierra Nevada, as a whole, at the three bioclimatic levels where they occur and can be observed some tendencies from which we point out the following: a) The number of individuals increases when the altitude increases. b) For a single tribe the binomial activity becomes unimodal as altitude increases. c) Alternation in the maximums of tribes do not coincide either in space or in time.									0	0		0	0	0			0210-8984			BIOSIS:PREV198886025066	
J	Soldan, T.								[The Spanish Sierra Nevada and its natural history.]								Ziva				35	5			169	170					1987	1987										0	0		0	0	0			0044-4812			ZOOREC:ZOOR12500039360	
J	"CABRERO, J; CAMACHO, JPM"				"Camacho, Juan Pedro/L-6869-2014; Cabrero, Josefa/L-8899-2014"	"Camacho, Juan Pedro/0000-0002-2507-9814; Cabrero, Josefa/0000-0002-5848-6985"			CHIASMA DISTRIBUTION AND CENTROMERE ORIENTATION IN A SPONTANEOUS INTERCHANGE IN THE GRASSHOPPER CHORTHIPPUS-VAGANS								CANADIAN JOURNAL OF GENETICS AND CYTOLOGY				28	6			913	920					Dec-86	1986										0	0	0	0	0	0			Aug-93			WOS:A1986F904200004	
J	"AGUILAR RUIZ J; FERNANDEZ GARCIA J; RODRIGUEZ REBOLLO T; SIERRA RUIZ DE LA FUENTE C"								CLASSIFICATION PROBLEMS OF SOME SOILS IN THE SIERRA NEVADA SPAIN								Anales de Edafologia y Agrobiologia				45	07-Aug			949	960					1986	1986	The process of melanization and hydromorphy are characteristic of the types of soils which appear at the edges of river and small stream of Sierra Nevada (Spain) between 1,600 and 2,200 m on the sea level. The morphology and development of these soils are due to the action of the climate of high mountain with big stational contrast, a vegetation which is typical of the edges of river with some nitrate accumulator species and the parent material, micaschist. The accumulation and the degree of humifidication of organic matter is related with the contribution of high amounts of roots and other plant residues as were on the action and quantities of worms. The hydromorphy of these soils is reduced to the presence of red mottled of iron near of the stones and gravel. The soil type gley evolve in a reductor regimen of moisture which is not present in our soils because of the water in the voids of these soils is not a stagnant water but a water which circulates and whose contribution is linked to the thaw of the snow of Sierra Nevada and so is a water that contains O2. The hydromorphologic process are indicated by their low chromas and red mottles, due to the characteristics and weathering of the original material. The creation of a new subgroupat the F.A.O. System: Lithochromic gleysols is proposed for these soils.									0	0		0	0	0			0365-1797			BIOSIS:PREV198784051717	
J	"LAVILLE H; VILCHEZ-QUERO A"								THE CHIRONOMIDS DIPTERA OF SEVERAL HIGH ALTITUDE LAGUNAS OF THE SIERRA-NEVADA GRANADA SPAIN								Annales de Limnologie				22	1			53	64					1986	1986	Thirteen species, identified from 24 lagunas at very high altitude (2700-3200 m) in the Sierra Nevada, increases to 35 the number of chironomid species recorded in the mountain area of Southern Spain. Four species are new for the Iberian peninsula: [Acricotopus lucens, Metriocnemus ursinus, Micropsectra coracina, Micropsectra recurvata]. The pupal exuviae of Micropsectra coracina (K.) is described.									5	0	0	4	0	5			Mar-88			BIOSIS:PREV198682103164	
J	"LOSA QUINTANA J M; PEREZ RAYA F"								THE RUPICOLOUS COMMUNITIES OF THE MALACITANO-ALMIJARENSE SECTOR OF SIERRA NEVADA GRANADA SPAIN								Boletin de la Real Sociedad Espanola de Historia Natural Seccion Biologica				81	01-Apr			51	60					1986	1986	We have studied the ecology and phytosociology of the rupicolous communities in the Malacitano-Almijarense sector of Sierra Nevada. We also describe the following syntaxa: Erodio-Saxifragetum ecrioblastae as. nova, Saxifrago-Teucrietum rotundifoliae, erodietosum daucoidis subas, nova and Campanulo-Phagnaletum, teucrietosum rotundifoliae subas, nova.									0	0		0	0	0			0366-3272			BIOSIS:PREV198783063363	
J	"PEREZ RAYA F; CASARES PORCEL M; MOLERO-MESA J; GONZALEZ-TEJERO M R"				"Gonzalez-Tejero, Reyes/L-1384-2014; Casares-Porcel, Manuel/L-1610-2014"	"Gonzalez-Tejero, Reyes/0000-0001-6700-8056; Casares-Porcel, Manuel/0000-0003-4241-1206"			PALYNOLOGICAL STUDY ON THE GENUS ASPLENIUM L. IN SIERRA NEVADA ANDALUSIA SPAIN								Candollea				41	2			369	380					1986	1986	A study is made with the light microscope and with the scanning electron microscope of the spores of fifteen taxa of Asplenium (Aspleniaceae, Pteridophyta) that live in the Sierra Nevada (Andalucia, Spain). Tables of measures, a map and photographs of the spores are added.									0	0	0	0	0	0			0373-2967			BIOSIS:PREV198783104743	
J	"SENTIS, C; SANTOS, J; FERNANDEZPIQUERAS, J"								C-HETEROCHROMATIN POLYMORPHISM IN BAETICA-USTULATA - INTRAINDIVIDUAL VARIATION AND FLUORESCENCE BANDING-PATTERNS								CHROMOSOMA				94	1			65	70		10.1007/BF00293531			1986	1986										16	0	0	16	1	17			Sep-15			WOS:A1986D319000008	
J	OLOWOKUDEJO, JD								THE MORPHOLOGICAL VARIATION AND GEOGRAPHICAL-DISTRIBUTION OF BISCUTELLA-GLACIALIS (BOISS-ET-REUTER) JORDAN IN SPAIN								FOLIA GEOBOTANICA & PHYTOTAXONOMICA				21	4			397	403					1986	1986										0	0	0	0	0	0			0015-5551			WOS:A1986F474800002	
J	"VELILLA, N; HACHALI, PF"								THE COMPOSITION AND ZONING OF METABASITE GARNETS IN THE SIERRA-NEVADA (BETIC-CORDILLERA, SE SPAIN)								NEUES JAHRBUCH FUR MINERALOGIE-ABHANDLUNGEN				154	1			41	56					1986	1986										4	0	0	1	0	4			0077-7757			WOS:A1986A943200003	
J	"MOTA J F; VALLE F"								NEW DATA FOR THE FLORA OF SIERRA NEVADA ANDALUSIA SPAIN								Webbia				40	2			323	334					1986	1986	Although Sierra Nevada has been frequently explored from the botanical point of view, numerous gaps are still existing in its floristic knowledge. In the present paper the author takes into consideration some interesting species (e.g. Crassula vaillantii, Lythrum portula, Rosa nitidula, Hyssopus officinalis, etc. which appear to be new in regard to the area concerned. Other misinterpreted taxa are also considered (e.g. Juniperus communis subsp. hemisphaerica, Astragalus granatensis subsp. granatensis, Veronica repens, etc.) which show particular interest from a taxonomical or geographical point of view. The distribution in the area is also shown. The relating herbarium specimens are kept in the herbarium of the Faculty of Sciences, University of Granada (GDAC).									0	0		1	0	1			0083-7792			BIOSIS:PREV198784032465	
J	"Avila, J.M.; Pascual, F."								Contribucion al estudio de los escarabeidos coprofagos de Sierra Nevada. 2. Relaciones con la vertiente, naturaleza del suelo y el grado de dureza, humedad y vegetacion del sustrato (Coleoptera, Scarabaeoidea).								Boletim da Sociedade Portuguesa de Entomologia								1	14				No. 77	1986	1986										0	0		0	0	0			0870-7227			ZOOREC:ZOOR12400036790	
J	"ORTEGA A; BUENDIA A G"								CONTRIBUTION TO THE MYCOLOGICAL CATALOGUE OF THE SIERRA NEVADA GRANADA SPAIN								International Journal of Mycology and Lichenology				3	1			17	54					1986	1986	"Three hundred fourteen species of fungi collected from the Sierra Nevada (Granada, Spain) are described or mentioned here, which can be grouped as follows: nineteen Myxomycetes: forty-seven Discomycetes; two hundred twenty two Hymenomycetes and twenty six Gasteromycetes."									5	0		5	0	6			0723-3353			BIOSIS:PREV198784115905	
J	"Sainz-Cantero, C.E.; Sanchez-Ortega, A.; Alba-Tercedor, J."				Sainz-Cantero, Carmen Elisa/L-5985-2014				Datos de distribucion y autoecologia de los coleopteros Dryopoidea en Sierra Nevada (Espana).								Actas do Congresso Iberico de Entomologia				2	4			333	341					1985	1985										0	0		0	0	0						ZOOREC:ZOOR12400029802	
J	"DELGADO CALVO-FLORES G; PARRAGA MARTINEZ J; SERRANO MOLINA E; DELGADO CALVO-FLORES R"								THE XERUMBREPTS OF MOUNTAIN SHRUBBERY FROM SOUTH VERSANT OF SIERRA NEVADA GRANADA SPAIN								Anales de Edafologia y Agrobiologia				54	07-Aug			1029	1044					1985	1985	Have been studied the Xerumbrepts formed under Genista and Juniperus shrubbery in the South slope of Sierra Nevada (Granada, Spain). The soils have profils O, Ah, Bw y C, with the subsurface altered horizon weakly developeepd. They are sandy-skeletal texture, acid reaction, base desaturation, relatively high organic matter content and sesquioxides mobilization processes. These characteristics are owing to the import altitude, the parent rock acid and the abrupt landscape. The soils studied are humic Cambisols in the F. A. O. classification, acid brown soils in the French classification and finally, oligotrophic Braunerdes in the Kubiena system.									0	0		0	0	0			0365-1797			BIOSIS:PREV198682116877	
J	"PARRAGA MARTINEZ J; DELGADO CALVO-FLORES G; NOGALES VARGAS-MACHUCA R; SERRANO MOLINA E; DELGADO CALVO-FLORES R"								THE SOIL OF REPOPULATED FORESTS OF PINUS-SYLVESTRIS AND PINUS-UNCINATA OF THE DEEP VALLEY OF THE CHICO RIVER SOUTHERN VERSANT OF THE SIERRA NEVADA SPAIN								Anales de Edafologia y Agrobiologia				44	11-Dec			1663	1680					1985	1985	It has been studied four soil profile developed under pine reforestation from the Southern versant of Sierra Nevada (Granada, Spain). The range of altitude is 2150-2500 m. The range of slope is 25-50% and the parent material is derived from acid metamorphic rocks (micaschits and quarzites). The soil have been classified as dystric Xerochrept, typic Xerumbrepts and typic Xerorthent. In most cases the soil has a profile with O, Ah and Bw horizons. The development degree of the last horizon is function of the landscape position. Textures are sandy loam skeletal. They have an acid reaction, a little base saturation and a little sesquioxides mobilization process. The humic profile is conditioned by a relatively high content organic matter, and humus type near moder. The main pedogenetic processes are in order of importance, melanization, alteration-brunification and chemistry podzolization (the last is a little evident).									0	0		0	0	0			0365-1797			BIOSIS:PREV198783029166	
J	"RUIZ REJON C; RUIZ REJON M"								CHROMOSOMAL POLYMORPHISM FOR A HETEROCHROMATIC SUPERNUMERARY SEGMENT IN A NATURAL POPULATION OF TULIPA-AUSTRALIS LILIACEAE								Canadian Journal of Genetics and Cytology				27	6			633	638					1985	1985	Five hundred bulbs of Tulipa australis Link, and where possible the associated young flowers, have been analyzed cytogenetically in four natural populations collected from the Sierra Nevada of Spain. A majority of these were diploid (2n = 24), but a few triploids (3n = 36) were present in the population from the highest altitude. All the diploid plants from three of these populations were basic homozygotes with homomorphic bivalents. In one population, however, three types of plants were identified: homozygous standard plants (80%), plants heterozygous for a large supernumerary chromosome segment (19%), and plants homozygous for its same segment (1%). The segment was located terminally on the short arm of a submetacentric chromosome. It was heteropycnotic at meiotic prophase, showed dark C-banding at metaphase I, and was visible as a prominent heterochromatic chromocentre at interphase. The segment divided reductionally in a majority of anaphase I cells (88%), which means that chiasmata tend to be excluded from the arm carrying the segment. Seeds obtained from plants homozygous for the extra segment always carried one such segment. One-half of the seedlings of heterozygous plants are themselves heterozygous for the extra segment, while the other half lack the segment. Finally, 11% of the seeds from bulbs without a segment turned out to be segment heterozygotes. From these results, it is deduced that the extra segment is sexually transmitted in a Mendelian fashion and that it has little or no effect on male fertility and fecundity.									0	0		0	0	0			Aug-93			BIOSIS:PREV198681092149	
J	VALLE F								MAP OF THE VEGETATION SERIES OF THE SIERRA-NEVADA MOUNTAINS SPAIN								Ecologia Mediterranea				11	02-Mar			183	200					1985	1985										3	0		3	0	3			0153-8756			BIOSIS:PREV198630081209	
J	Gusenleitner, J.								Neue Leptochilus-Arten aus dem Mittelmeergebiet und dem Iran (Hymenoptera, Eumenidae).								Entomofauna				6	9			81	101					1985	1985										0	0		1	0	1			0250-4413			ZOOREC:ZOOR12200006542	
J	"VISERAS, E; CAMACHO, JPM"				Camacho, Juan Pedro/L-6869-2014	Camacho, Juan Pedro/0000-0002-2507-9814			THE B-CHROMOSOME SYSTEM OF OMOCESTUS-BOLIVARI - CHANGES IN B-BEHAVIOUR IN M4-POLYSOMIC B-MALES								HEREDITY				54	JUN			385	390		10.1038/hdy.1985.55			1985	1985										6	0	0	5	0	6			0018-067X			WOS:A1985ALA3000015	
J	Traugott-Olsen, E.								Five new Elachista species from Sierra Nevada.								SHILAP Revista de Lepidopterologia				13	1			73	76					1985	1985										2	0	0	2	0	2			0300-5267			ZOOREC:ZOOR12200009707	
J	Traugott-Olsen, E.								Three new Elachista-species & supplement to the description of the five n. sp. from Sierra Nevada: Shilap Revta. Lepid. Vol. 13 no. 49 (1985): 73-79.								SHILAP Revista de Lepidopterologia				13	3			169	174					1985	1985										3	0	0	3	0	4			0300-5267			ZOOREC:ZOOR12200007938	
J	"Madero, A.; Tinaut, A."								Distribucion altitudinal de lo vespidos en Sierra Nevada (Granada, Espana) Hymenoptera, Vespidae).								Actas do Congresso Iberico de Entomologia				2	3			383	392					1985	1985										0	0		0	0	0						ZOOREC:ZOOR12200031232	
J	"GONZALEZ M A; BOTOSANEANU L"								STUDY OF 3 HYDROPSYCHE-SPP FROM SPAIN DESCRIBED BY F. SCHMID INSECTA TRICHOPTERA								Bulletin Zoologisch Museum Universiteit van Amsterdam				10	13			89	95					1985	1985	"Thee three species of the difficult Hydropsyche instabilis-group described by F. Schmid (1952) from the Iberian peninsula are revised, based on the types. H. hibera proved to be a synonym of H. instabilis (Curtis); H. infernale (here emended to infernalis) and H. ambigua (originally described as dubia) are good species, the first apparently closely related to H. siltalai Dohler, the second extremely near to H. tenuis Navas. Notes on the known distribution in Spain of the three species are added (H. instabilis and H. ambigua are widely distributed; H. infernalis is known from the Sierra Nevada only)."									0	0		0	0	0			0165-9464			BIOSIS:PREV198681073166	
J	d'Hondt, J.-P.								Liste des lepidopteres rhopaloceres captures ou observes dans la Sierra Nevada (Espagne). (Fin juillet 1983 et pendant le premiere moitie de juillet 1985).								Cercle des Lepidopteristes de Belgique Bulletin				14	6			107	111					1985	1985										0	0		0	0	0			0778-4686			ZOOREC:ZOOR12200037200	
J	Traugott-Olsen, E.								Una neuva cita de Earias vernana (Huebner 1799) para la peninsula iberica.								SHILAP Revista de Lepidopterologia				13	3			231	231					1985	1985										0	0		0	0	0			0300-5267			ZOOREC:ZOOR12200007962	
J	STEINMANN, H								THE DERMAPTERA MATERIAL IN THE MUSEO-CIVICO DI-STORIA-NATURALE-DI-VERONA (ITALY)								ACTA ZOOLOGICA HUNGARICA				30	01-Feb			189	204					1984	1984										0	0	0	0	0	0			0236-7130			WOS:A1984SZ31600009	
