Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Angeler,DG;Garcia,G.;Schagerl,M."	Heterotrophic euglenoid flagellates from the Sierra Nevada Natural Park area (Southern Spain)	Cryptogamie Algologie	 	2002	OCT-DEC	23	4	311	332	"colourless;Euglenophyta;Euglenozoa;heterotrophic;Spain;MARINE-SEDIMENTS;AUSTRALIA;PROTISTA;Plant Sciences;Marine & Freshwater Biology ER"	In this study we report on 22 species of colourless euglenoid flagellates that were found in the Sierra Nevada Natural Park region (southern Spain), many of them rarely and infrequently reported from nature. Twelve taxa represent first records for Spain., Two species were of uncertain taxonomic affiliation. Illustrations, taxonomic information and biogeographical data are given for species belonging to the genera Astasia (4 species), Anisonema (2), Distigma (4), Entosiphon/Entosiphonomonas (1), Heteronema (1), Hyalophacus (1), Jenningsia (1), Metanema (1), Trachelomonas (1), Peranema/Pseudoperanema (1), Petalomonas (3) and Rhabdomonas (2).	PT: J	 		 	 	 	 				 	0181-1568	 	"Univ Castilla La Mancha, Dept Environm Sci, E-45071 Toledo, Spain. Univ Politecn Cartagena, Area Edafol & Quim Agr, Dept Agr Prod, E-30203 Cartagena, Spain. Univ Vienna, Inst Ecol & Nat Conservat, Dept Hydrobot, A-1090 Vienna, Austria.; Angeler, DG (reprint author), Univ Castilla La Mancha, Dept Environm Sci, Technol Campus,Avda Carlos III S-N, E-45071 Toledo, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Book, Whole	"Antoci,V.;Rodler,F."	44 Tau: a slowly rotating delta Scuti star	 	 	2002	 	256	 	181	 	Astronomy & Astrophysics ER	Three separate data sets of the delta Scuti star 44 Tau (HD 26322), collected at the following Observatories: Washington Camp (Arizona), Sierra Nevada Observatory (Spain) and at the Ege University Observatory (Turkey), were combined and analyzed to determine its pulsation behavior. Seventeen frequencies between 6.34 d(-1) and 23.034 d(-1) (73.2 muHz and 266 muHz) were detected, of which seven are linear combinations. Furthermore, we could confirm the results of Akan (1993).	PT: B	 	Sterken,C. Kurtz,DW	ASTRONOMICAL SOCIETY OF THE PACIFIC CONFERENCE SERIES	 	 	 				 	1-58381-096-X	 	"Inst Astron, A-1180 Vienna, Austria.; Antoci, V (reprint author), Inst Astron, Turkenschanzstr 17, A-1180 Vienna, Austria."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Augier,R.;Jolivet,L.;Robin,C."	Late Orogenic doming in the eastern Betic Cordilleras: Final exhumation of the Nevado-Filabride complex and its relation to basin genesis	Tectonics	 	2005	Jul-13	24	4	TC4003	TC4003	"PRESSURE METAMORPHIC ROCKS;CENTRAL AEGEAN CYCLADES;SE SPAIN;SOUTHERN;SPAIN;TECTONIC EVOLUTION;SIERRA-NEVADA;ALBORAN-SEA;EXTENSIONAL;DETACHMENTS;TYRRHENIAN SEA;SHEAR ZONE;Geochemistry & Geophysics ER"	"The geometry, timing, and kinematics of late orogenic extension in the Betic Cordilleras pose the problem of a decoupling of upper crustal and lower crustal deformation regimes. Perpendicular directions of extension in metamorphic domes and nearby sedimentary basins remain unexplained. This paper puts kinematic constraints on the final exhumation of the Nevado-Filabride complex, focusing on the formation of metamorphic domes and their relations with the adjacent basins. Structural fabrics and kinematic indicators below the main shear zones as well as their relations with both published changing metamorphic P-T conditions and geochronological data were studied. Our approach describes (1) a consistent top-to-the-west shear parallel to dome axes of during D2 (i.e., during decompression) with distributed ductile flow and the onset of strain localization along major shear zones, (2) further strain localization along the major shear zones under greenschist facies conditions, during D3 leading to S-C' mylonites formation accompanied with a rock strong thickness reduction, (3) the divergence of shear direction on either limbs of domes during D3 showing the appearance of the dome geometry, and (4) a local evolution toward N-S brittle extension (D4) in the upper plate and formation of sedimentary basins. Continuous ductile to brittle top-to-the-west shear is compatible with the slab retreat hypothesis from the Miocene; the formation of domes which adds gravitational forces responsible for the final stages of exhumation is thus characterized by important kinematics changes necessary to explain coeval N-S opened basins. Later, from the upper Tortonian, a contractional event (D5) amplified the earlier domal structures forming the present north vergent folds. Citation: Augier, R., L. Jolivet, and C. Robin (2005), Late Orogenic doming in the eastern Betic Cordilleras: Final exhumation of the Nevado-Filabride complex and its relation to basin genesis, Tectonics, 24, TC4003, doi: 10.1029/2004TC001687."	PT: J	 		 	 	 	 				 	0278-7407	 	"Univ Paris 06, Lab Tecton, UMR 7072, F-75252 Paris, France. Univ Rennes 1, UMR 4661, F-35042 Rennes, France.; Augier, R (reprint author), Univ Paris 06, Lab Tecton, UMR 7072, Case 129,4 Pl Jussieu, F-75252 Paris, France.; romain.augier@lgs.jussieu.fr"	 	 	 	 	 	 	 	10.1029/2004TC001687	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Azanon,J. M.;Tuccimei,P.;Azor,A.;Sanchez-Almazo,I. M.;Alonso-Zarza,A. M.;Soligo,M.;Perez-Pena,J. V."	Calcrete features and age estimates from U/Th dating: Implications for the analysis of Quaternary erosion rates in the northern limb of the Sierra Nevada range (Betic Cordillera, southeast Spain)	Paleoenvironmental Record and Applications of Calcretes and Palustrine Carbonates	 	2006	 	 	416	223	239	"calcretes;U/Th dating;stable isotopes;Quaternary incision rates;river capture;Guadix basin;Betic Cordillera;SE Spain;TOTAL-SAMPLE DISSOLUTION;GRANADA BASIN;PEDOGENIC CARBONATES;ENVIRONMENTAL SIGNIFICANCE;EXTENSIONAL DETACHMENTS;CLIMATIC;VARIABILITY;ISOTOPIC COMPOSITION;ALPUJARRAN CORRIDOR;STABLE-ISOTOPE;Geology;Paleontology ER"	The Guadix topographic depression is a Neogene-Quaternary basin located in the central sector of the Betic Cordillera at the boundary between the South Iberian margin and the Alboran domain. This topographic depression is a plateau with an average elevation of 1000 m in the northern limb of the Sierra Nevada range. The continental deposits infilling the Guadix basin span time from the late Tortonian to the Pleistocene, when a laminar calcrete developed on fine-to coarse-grained fluvial and lacustrine deposits. The drainage pattern is strongly incised (up to 200 m) below the calcrete layer. Four coeval subsamples from the top laminae of the calcrete were collected and dated by the U/Th method. The resulting date is 42.6 +/- 5.6 ka, which indicates the minimum age for the cessation of active sedimentation in the Guadix basin. Using this age, we have calculated the incision and erosion rates for the late Pleistocene to present-day time span in the Arroyo de Gor, a highly incised canyon in the eastern border of the Guadix basin. The minimum incision rates in this canyon are around 4 mm/yr. We envisage the capture of the Pliocene-Pleistocene endorheic Guadix basin by the Guadalquivir River after 42 ka as the main factor triggering the formation of the present-day eroded landscape. After the capture, the combination of climatic (wet periods), lithological (soft and loose sediments), and topographic (high average altitude) features allowed the development of the present-day entrenched drainage pattern.	PT: S	 	AlonsoZarza,AM Tanner,LH	Geological Society of America Special Papers	 	 	 				 	"0072-1077; 978-0-8137-2416-4"	 	"[Azanon, J. M.; Azor, A.; Perez-Pena, J. V.] Univ Granada, Dept Geodinam, E-18071 Granada, Spain. [Azanon, J. M.] Univ Granada, CSIC, Inst Andaluz Ciencias Tierra, E-18071 Granada, Spain. [Tuccimei, P.; Soligo, M.] Univ Roma Tre, Dipartimento Sci Geol, I-00146 Rome, Italy. [Sanchez-Almazo, I. M.] Univ Granada, Ctr Andaluz Medioambiente CEAMA, E-18071 Granada, Spain. [Alonso-Zarza, A. M.] Univ Complutense, Fac Ciencias Geol, Dept Petrol & Geoquim, E-28040 Madrid, Spain.; Azanon, JM (reprint author), Univ Granada, Dept Geodinam, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.1130/2006.2416(14)	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Azanon,JM;Azor,A.;Booth-Rea,G.;Torcal,F."	Small-scale faulting, topographic steps and seismic ruptures in the Alhambra (Granada, southeast Spain)	Journal of Quaternary Science	 	2004	MAR	19	3	219	227	"active tectonics;normal faults;co-seismic damage;Betic Cordillera;SIERRA-NEVADA;SE SPAIN;BASIN;MIOCENE;EARTHQUAKES;DEFORMATION;TECTONICS;BOUNDARY;MOTION;Geology;Paleontology ER"	The Alhambra (14th century AD) in Granada (southeast Spain) is built at the summit of a Pliocene to Lower Pleistocene conglomeratic formation. Tens of small-scale normal faults crop out along the northern hillslope of the Alhambra, which have a N130-N150degreesE strike, dipping 65-75degrees mostly to the southwest. These are closely spaced faults (approximately 5-30 m) with centimetre to several metre displacements. Several topographic steps in this area coincide with hectometre- to kilometre-scale faults with the same kinematics as the small-scale ones. Some of these faults appear to be active and related to the present seismicity detected in this region, and associated with the cracks and other damage observed in the Alhambra. Several focal mechanisms calculated in this study are in accordance with the dominant NW-SE orientated normal faults. We interpret that the topographic steps of these faults are a consequence of repeated earthquakes during the past 800 ka. The last large earthquake of approximately 5.1 magnitude in this area occurred in 1431, destroying the Alixares Palace, the Arabian fence and part of the Alhambra wall. We consider the seismic risk associated with these faults to be moderate, as the displacement is partitioned into several hectometre- to kilometre-scale faults. Copyright (C) 2004 John Wiley Sons, Ltd.	PT: J	 		 	 	 	 				 	0267-8179	 	"Univ Granada, Dept Geodinam, Granada 18002, Spain. Inst Andaluz Geofis & Prevenc Desastres Sism, Granada 18071, Spain. Univ Pablo Olavide, Dept Ciencias Ambientales, Seville, Spain. GEOMAR, D-24148 Kiel, Germany.; Azanon, JM (reprint author), Univ Granada, Dept Geodinam, Campus Fuentenueva, Granada 18002, Spain.; jazanon@ugr.es"	 	 	 	 	 	 	 	10.1002/jqs.838	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Azanon,JM;CrespoBlanc,A.;GarciaDuenas,V."	Continental collision, crustal thinning and nappe forming during the pre-Miocene evolution of the Alpujarride Complex (Alboran Domain, Betics)	Journal of Structural Geology	J.Struct.Geol.	1997	AUG	19	8	1055	1071	"TEMPERATURE-TIME PATHS;BELT SOUTHERN SPAIN;SE SPAIN;TECTONIC;EVOLUTION;ALPINE BELT;GEODYNAMIC EVOLUTION;EXTENSIONAL COLLAPSE;INTERNAL ZONE;FAULT SYSTEMS;SIERRA-NEVADA;Geology ER"	"The tectono-metamorphic evolution of the Alpujarride Complex within the internal zones of the Gibraltar Are indicates that the Alboran Crustal Domain underwent several contractional and extensional events. The superposition of structures and the metamorphic evolution observed in the Alpujarride Complex, and in particular in the Adra unit, suggest that these events are as follows: (a) the first thickening event (D-1) results from continental subduction, and is evidenced by the presence of pre-S-2 high-pressure mineral relicts; (b) the thinning and associated vertical shortening event (D-2) is indicated by an almost isothermal decompression during which the S-2 main foliation developed; (c) kilometric-scale N-vergent recumbent folds of the condensed metamorphic sequences, and thrust and nappe-forming in the Alpujarride Complex, suggest that a second thickening event (D-3) took place; (d) the second thinning event (D-4), which affects the whole Alboran Domain, is evidenced by extensional fault systems resulting in the opening of the Alboran Sea. The oldest synrift deposits are of the Late Oligocene and Early Miocene, suggesting that D-1 to D-3 events are pre-Miocene; and (e) from the Late Tortonian to the Pliocene, the extensional systems were folded due to a continuous N-S to NW-SE compression. (C) 1997 Elsevier Science Ltd."	PT: J	 		 	 	 	 				 	0191-8141	 	Azanon, JM (reprint author), UNIV GRANADA,CSIC,INST ANDALUZ CIENCIAS TIERRA,DEPT GEODINAM,E-18071 GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1016/S0191-8141(97)00031-X	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Azanon,JM;Garcia-Duenas,V.;Goffe,B."	Exhumation of high-pressure metapelites and coeval crustal extension in the Alpujarride complex (Betic Cordillera)	Tectonophysics	Tectonophysics	1998	Feb-28	285	03-Apr	231	252	"high-pressure metamorphism;crustal extension;alpine tectonics;Betic Cordillera;SE SPAIN;SOUTHERN SPAIN;TECTONIC EVOLUTION;ALBORAN DOMAIN;FAULT;SYSTEMS;SIERRA-NEVADA;NAPPES;TEMPERATURE;COLLAPSE;ROCKS;Geochemistry & Geophysics ER"	The current configuration of the Alpujarride complex (Betic Orogen) comprises a stack of thinned tectonic units, made up mainly of continental crust. P-T path modelling in different levels of an Alpujarride unit (the Salobrena tectonic unit) reveals a high-pressure metamorphic stage followed by subsequent decompression at nearly isothermal conditions. Nevertheless, the P-T conditions differ from one level to another. while the top of the Permo-Triassic metapelites includes carpholite-kyanite-bearing assemblages (10 kbar/425 degrees C), intermediate levels are characterized by Mg-rich chloritoid-Zn-rich staurolite-kyanite-bearing assemblages (minimum 10.5 kbar/450 degrees C) and the bottom of the Palaeozoic metapelite sequence presents gamet-kyanite-plagioclase-bearing assemblages (average conditions of 13 kbar/625 degrees C). Thus, the Salobrena tectonic unit represents an entire upper continental segment containing several crustal layers which underwent high-pressure metamorphism during Alpine continental subduction. The decompression, associated with an important mineral growth stage and the development of flat-lying regional foliation, reflects the thinning of this crustal segment, which resulted in parallel disposition of the bedding and metamorphic zones. At low-pressure conditions, large-scale folds affect the regional foliation, producing stratigraphic duplication, metamorphic inversions and the general reorganization of previous Alpujarride sheets. Finally, brittle Miocene extensional tectonics, coeval with the generation of the Alboran Basin, contributed to the definitive exhumation of the Alpujarride complex. (C) 1998 Elsevier Science B.V. All rights reserved.	PT: J	 		 	 	 	 				 	0040-1951	 	"Univ Granada, CSIC, Inst Andaluz Ciencias Tierra, E-18071 Granada, Spain. Ecole Normale Super, Geol Lab, CNRS, URA 1316, F-75005 Paris, France.; Azanon, JM (reprint author), Univ Granada, CSIC, Inst Andaluz Ciencias Tierra, Campus Fuentenueva, E-18071 Granada, Spain."	 	 	 	 	 	 	 	10.1016/S0040-1951(97)00273-4	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Azevedo,MR;Nolan,J."	Hercynian late-post-tectonic granitic rocks from the Fornos de Algodres area (Northern Central Portugal)	Lithos	Lithos	1998	OCT	44	01-Feb	1	20	"Iberian Variscan Fold Belt;granites;hybridization;magma mixing;fractional crystallization;assimilation;ATOMIC EMISSION-SPECTROMETRY;RARE-EARTH ELEMENTS;S-TYPE GRANITES;SIERRA-NEVADA;EXPERIMENTAL CALIBRATION;ISOTOPIC CHARACTERISTICS;NORTHWESTERN SPAIN;CRUSTAL EVOLUTION;TIBETAN PLATEAU;I-TYPE;Geochemistry & Geophysics;Mineralogy ER"	The Fornos de Algodres Complex (FAC) comprises several intrusions of late-post-tectonic Hercynian granitic rocks ranging in composition from hornblende granodiorites and quartz monzodiorites, through coarse porphyritic biotite granites and two-mica granites (coarse-, medium- and fine-grained), to muscovite-rich leucogranites. Field and regional constraints show that the emplacement of this large, composite, batholithic complex post-dates the main Variscan regional deformation phases (D-1 + D-2 + D-3) and associated metamorphic events. Field, petrographic and geochemical data suggest a strong genetic relationship between most of the members of the FAC. However, their Rb-Sr and Sm-Nd isotopic signatures appear to rule out any genetic process involving a single homogeneous source and/or closed-system fractional crystallization of the same parental magma. A model involving hybridization of mantle-derived basaltic liquids with crustal anatectic melts followed by further contamination and fractional crystallization is proposed to explain the isotopic and geochemical variation trends defined by the FAC granitic rocks. (C) 1998 Elsevier Science B.V. All rights reserved.	PT: J	 		 	 	 	 				 	0024-4937	 	"Univ Aveiro, Dept Geociencias, P-3800 Aveiro, Portugal. Imperial Coll, Dept Geol, London SW7 2BP, England.; Azevedo, MR (reprint author), Univ Aveiro, Dept Geociencias, P-3800 Aveiro, Portugal.; mrosario@geo.ua.pt"	 	 	 	 	 	 	 	10.1016/S0024-4937(98)00019-X	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"BAARS,JWM;GREVE,A.;HEIN,H.;MORRIS,D.;PENALVER,J.;THUM,C."	Design Parameters and Measured Performance of the Iram 30-M Millimeter Radio Telescope	Proceedings of the IEEE	Proc IEEE	1994	MAY	82	5	687	696	"PICO-VELETA;GHZ;Engineering ER"	The ''Millimeter Radio Telescope'' (MRT) is operated by the Institute for Radio Astronomy in the Millimeter range (IRAM) and is located at 2850-m altitude in the Sierra Nevada, near Granada, Spain. It is a reflector antenna of 30-m diameter with a surface accuracy of 0.08 mm and a pointing accuracy of better than 2 arcsec. The telescope is equipped with sensitive receivers for the atmospheric windows between 0.8- and 7-mm wavelength. We describe the optics layout of the receiver and calibration system, which allows simultaneous observations at a number of frequencies. The special design aspects of the antenna, in particular the control of thermal deformations and the achievement of a high reflector and pointing accuracy are described. We compare the design computations with the characteristics of the telescope, derived from several years of operation and optimization. The success of the design is demonstrated by our observational experience. We conclude the paper with a short review of some of the astronomical results obtained with the telescope.	PT: J	 		 	 	 	 				 	0018-9219	 	"MAX PLANCK INST RADIOASTRON,W-5300 BONN 1,GERMANY. IRAM,E-18012 GRANADA,SPAIN. IRAM,F-38406 ST MARTIN DHERES,FRANCE.; BAARS, JWM (reprint author), UNIV ARIZONA,STEWARD OBSERV,SMT OBSERV,TUCSON,AZ 85721, USA."	 	 	 	 	 	 	 	10.1109/5.284735	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Baraza,E.;Zamora,R.;Hodar,JA"	Conditional outcomes in plant-herbivore interactions: neighbours matter	Oikos	Oikos	2006	APR	113	1	148	156	"SEEDLING ESTABLISHMENT;DIET SELECTION;DEFENSE GUILDS;NURSE PLANTS;FACILITATION;RECRUITMENT;DIVERSITY;ASSOCIATION;COMPETITION;RESOURCE;Environmental Sciences & Ecology ER"	Spatial distribution of palatable and unpalatable plants can influence the foraging behaviour of herbivores, thereby changing plant-damage probabilities. Moreover, the immediate proximity to certain plants can benefit other plants that grow below them, where toxicity or spines act as a physical barrier or concealment against herbivores. This paper presents the results of a multi-scale experiment performed to test the effect of shrubs as protectors of tree saplings against herbivores and the mechanism involved in Mediterranean ecosystems. We performed a factorial design in two mountain ranges, similar in physiognomy and vegetation, planting saplings of a palatable tree, the maple (Acer opalus subsp. granatense), and an unpalatable tree, the black pine (Pinus nigra), under three different types of shrubs. We considered four experimental microhabitats: highly palatable shrub (Amelanchier ovalis), palatable but spiny shrub (Crataegus monogyna or Prunus ramburii), unpalatable spiny shrub (Berberis vulgaris subsp. australis) and control (gaps of bare soil without shrubs). Three main factors were found to determine the probability of sapling attack: sapling palatability, experimental microhabitat and plot. Palatable saplings (maples) were browsed much more than unpalatable ones (pines). The degree of protection provided by the shrub proved greater as its palatability decreased with respect to sapling palatability, the unpalatable spiny shrub being the safest microhabitat for palatable saplings and bare soil for unpalatable ones. The differences found in number of attacked saplings between plots may be attributable to differences in herbivore pressure. The community context in which interaction takes place, namely the characteristics of the neighbours and the intensity of herbivore pressure, are determining factors for understanding and predicting the damage undergone by a target plant species. The mechanism that best explains these results is associational avoidance of saplings that grow near to unpalatable shrubs. It is necessary to introduce this neighbour effect in theoretical models and food-web approaches that analyse the plant-herbivore relationships, since it can strongly determine not only the intensity of the interaction, but also the spatial distribution and diversity of the plant community.	PT: J	 		 	 	 	 				 	0030-1299	 	"Univ Granada, Dept Biol Anim & Ecol, Fac Ciencias, ES-18071 Granada, Spain.; Baraza, E (reprint author), Univ Granada, Dept Biol Anim & Ecol, Fac Ciencias, ES-18071 Granada, Spain.; ebaraza@ugr.es"	 	 	 	 	 	 	 	10.1111/j.0030-1299.2006.14265.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Barea-Arco,J.;Perez-Martinez,C.;Morales-Baquero,R."	Evidence of a mutualistic relationship between an algal epibiont and its host, Daphnia pulicaria	Limnology and Oceanography	Limnol.Oceanogr.	2001	JUN	46	4	871	881	"MID-ATLANTIC RIDGE;MOUNTAIN LAKES;ZOOPLANKTON;COPEPODS;REPRODUCTION;ORGANIZATION;COMMUNITIES;POPULATION;COLACIUM;FOOD;Marine & Freshwater Biology;Oceanography ER"	We examined seasonality, intensity, and level of epibiont infection by the green alga Korshikoviella gracilipes on the zooplankton community over 2 yr in. the high mountain Rio Seco lake. Daphnia pulicaria was the preferred substrate for the epibiont, whose life cycle was exclusively completed on this taxon. The density of epibiont dispersal stage and the epibiont prevalence and burden on crustacean zooplankton were directly related to D. pulicaria density in both years. Laboratory experiments showed that attached epibionts had a negative effect on Daphnia by increasing the weight and sinking rates of infected animals and a positive: effect by increasing its reproductive rates, with a neutral effect on survivorship. On the other hand, the epibiont dispersal stage was actively and intensively grazed by Daphnia, which implies a benefit for Daphnia and a cost for K. gracilipes. Thus, both species derived benefits and costs from this relationship. Our results indicate a positive cost-benefit balance for both epibiont and host in such a way that a mutualistic relationship can be suggested. This epibiont-host interaction may play an important role in population and community regulation in Rio Seco lake.	PT: J	 		 	 	 	 				 	0024-3590	 	"Univ Granada, Fac Sci, Dept Anim Biol & Ecol, Inst Water Res, Granada 18071, Spain.; Perez-Martinez, C (reprint author), Univ Granada, Fac Sci, Dept Anim Biol & Ecol, Inst Water Res, Ramon & Cajal 4, Granada 18071, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"BARRANCO,P.;CABRERO,J.;CAMACHO,JPM;PASCUAL,F."	Chromosomal Basis for a Bilateral Gynandromorph in Pycnogaster-Inermis (Rambur, 1838) (Orthoptera, Tettigoniidae)	Contributions to Zoology	 	1995	 	65	2	123	127	"GYNANDROMORPHISM;CYTOGENETICS;PYCNOGASTER INERMIS;TETTIGONIIDAE;ORTHOPTERA;Zoology ER"	"Morphological and cytogenetic analyses of a spontaneous gynandromorph of Pycnogaster inermis, found in a natural population in the Spanish Sierra Nevada, have shown that the left side was male and the right side female, with almost perfect bilateral symmetry. Ventral valves of the ovipositor were very short, appearing as two spurs; dorsal valves were longer but still shorter than normal. The specimen had an apparently normal testis on the left side and a well-developed ovary on the right side. Cytogenetic analysis revealed the presence of 2n = 28 + X0 chromosomes in the testis and 2n = 28 + XX in the ovary, the same as standard males and females, respectively, of this species. This suggests that the gynandromorphism occurred at a very early developmental stage. This gynandromorph could have originated from the formation of a binucleate egg by second-polar-body reactivation and Subsequent fertilization by two spermatozoa, one male- and the other female-determining; however, the most parsimonious explanation is the elimination of one X chromosome in a female-determined zygote (XX) at the first cleavage division."	PT: J	 		 	 	 	 				 	0067-8546	 	"UNIV GRANADA,FAC CIENCIAS,DEPT GENET,E-18071 GRANADA,SPAIN. UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM & ECOL,E-18071 GRANADA,SPAIN.; BARRANCO, P (reprint author), UNIV ALMERIA,ESCUELA POLITECN SUPER,DEPT BIOL APLICADA,E-04120 LA CANADA,SPAIN."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"BEA,F.;PEREIRA,MD;CORRETGE,LG;FERSHTATER,GB"	Differentiation of Strongly Peraluminous, Perphosphorus Granites - the Pedrobernardo Pluton, Central Spain	Geochimica et Cosmochimica Acta	Geochim.Cosmochim.Acta	1994	JUN	58	12	2609	2627	"SIERRA-NEVADA;GEOCHEMISTRY;CALIFORNIA;PHOSPHORUS;FELDSPARS;ORIGIN;MAGMAS;SOLIDIFICATION;FRACTIONATION;GRANODIORITE;Geochemistry & Geophysics ER"	"The Pedrobemardo pluton (295 +/- 2 Ma; initial Sr-87/Sr-86 = 0.7122) is a layered, sheet-like granite body with distinct vertical zoning: biotite +/- muscovite-bearing granites in the lower zone, muscovite +/- biotite leucogranites in the middle zone, and muscovite-bearing aplites and pegmatites in the upper zone. The magma was anatectically generated, intruded almost free of restite, and evolved as a closed system by crystallization in situ. Geochemical modelling indicates that the lower and middle zones followed an equilibrium crystallization path, with no separation between solids and melt, and the upper zone followed a fractional crystallization path. Magmatic fractionation produced leucocratic differentiates with high P concentrations and a P/Ca ratio higher than in apatite. The excess P is located in plagioclase and K-feldspar. Monazite (+apatite) fractionation in the lower and middle zones produced extreme depletions in Th, U, Y, and the REEs, and chondrite-normalized REE patterns with low LREEs/HREEs and a slight discontinuity between Nd and Sm. About 90% of the Th, U, Y, and REEs reside in accessory minerals, especially in monazite. Biotite and muscovite have very low REE contents with small positive or no Eu anomalies. K-feldspar and plagioclase in both the lower and upper zones have moderate REE contents with positive Eu anomalies. Feldspars from the upper zone, in contrast, have negative Eu anomalies and have very low REE contents. Compared to available data from literature, D(Sr,Ba,Th,U,Y,REFs)bio/mineral are lower by one to three orders of magnitude, and D(REEs)plag/Kfsp are also lower by one order of magnitude. These huge discrepancies are attributed not only to contamination with REE-rich inclusions in mineral concentrates sed in previous studies, but to real differences in geochemical behavior of trace elements in peraluminous systems, with respect to subaluminous systems. Biotite/melt and, probably, K-feldspar/melt distribution coefficients for Th, U, Y, and the REEs in peraluminous magmas must be much lower than previously considered."	PT: J	 		 	 	 	 				 	0016-7037	 	"UNIV SALAMANCA,DEPT GEOL,E-37001 SALAMANCA,SPAIN. UNIV OVIEDO,DEPT GEOL,E-33013 OVIEDO,SPAIN. EKATERINBURG GEOL & GEOCHEM INST,SVERDLOVSK 620151,RUSSIA.; BEA, F (reprint author), UNIV GRANADA,DEPT MINERAL & PETR,CAMPUS FUENTENUEVA,E-18002 GRANADA,SPAIN."	 	 	 	 	 	 	 	10.1016/0016-7037(94)90132-5	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Benitez,G.;Vazquez,R.;Zavala,S.;Blanco,MW;Ayala,S.;Miranda,LF;Gullen,PF"	The physical structure of the planetary nebula NGC 6445	Planetary Nebulae as Astronomical Tools	 	2005	 	804	 	64	64	"planetary nebulae : individual (NGC 6445);jets and outflows;Astronomy & Astrophysics ER"	Narrow band images, low and high dispersion long slit spectra and radio continuum data of the planetary nebula NGC 6445 are presented. Spectra were obtained with the 2.1 m UNAM Telescope at San Pedro Martir Observatory (OANSPM, Mexico) using the Boller & Chivens spectrograph and the Manchester Echelle Spectrograph. CCD imagery was obtained with the 1.5 m Telescope at Observatorio de Sierra Nevada (OSN, Spain). Radio continuum data were obtained with the VLAC. NGC 6445 is a non-symmetric type I planetary nebula with a very bright central ring, opened lobes and many internal microstructures. We analyze the internal kinematics and obtain maps of the chemical abundances and physical conditions in this nebula. Preliminary results indicate a quadrupolar planetary nebula with important variations of the physical and chemical parameters in different regions of this object.	PT: S	 	Szczerba, R Stasinska, G Gorny,SK	AIP Conference Proceedings	 	 	 				 	"0094-243X; 0-7354-0294-9"	 	"Univ Nacl Autonoma Mexico, Inst Astron, Ensenada 22800, Baja California, Mexico.; Benitez, G (reprint author), Univ Nacl Autonoma Mexico, Inst Astron, Apdo Postal 877, Ensenada 22800, Baja California, Mexico.; gbenitez@astrosen.unam.mx; sayala@iaa.es; lfm@iaa.es"	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
