PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Pedrera, Antonio; Vicente Perez-Pena, Jose; Galindo-Zaldivar, Jesus; Miguel Azanon, Jose; Azor, Antonio				Galindo-Zaldivar, Jesus/K-3640-2012; Azor, Antonio/K-9761-2014; Perez-Pena, Jose/M-2070-2014; Pedrera, Antonio/L-6463-2014	Galindo-Zaldivar, Jesus/0000-0002-3493-2637; Azanon, Jose Miguel/0000-0001-7834-5816; Perez-Pena, Jose/0000-0001-8880-7375; Pedrera, Antonio/0000-0003-1990-9292			Testing the sensitivity of geomorphic indices in areas of low-rate active folding (eastern Betic Cordillera, Spain)								GEOMORPHOLOGY				105	3-4			218	231		10.1016/j.geomorph.2008.09.026			APR 15 2009	2009										49	3	0	2	0	51			0169-555X			WOS:000264742100005		
J	Mendoza, Irene; Gomez-Aparicio, Lorena; Zamora, Regino; Matias, Luis				Matias, Luis/B-4340-2011; Mendoza, Irene/A-3729-2012; Mendoza Sagrera, Irene/G-1134-2014; Matias, Luis/K-6761-2014; Matias, Luis/H-6184-2015	Mendoza, Irene/0000-0002-8692-0507; Mendoza Sagrera, Irene/0000-0002-3288-6366; Matias, Luis/0000-0002-6245-1857; Matias, Luis/0000-0001-5603-5390			Recruitment limitation of forest communities in a degraded Mediterranean landscape								JOURNAL OF VEGETATION SCIENCE				20	2			367	376		10.1111/j.1654-1103.2009.05705.x			APR 2009	2009										36	0	0	34	0	36			1100-9233			WOS:000264568200018		
J	Lopez Sanchez-Vizcaino, Vicente; Teresa Gomez-Pugnaire, Maria; Garrido, Carlos J.; Alberto Padron-Navarta, Jose; Mellini, Marcello				Padron-Navarta, Jose Alberto/D-5400-2009; Garrido, Carlos J./A-6249-2008; Gomez-Pugnaire, Maria Teresa/C-8890-2015; LOPEZ SANCHEZ-VIZCAINO, VICENTE/A-1974-2010	Padron-Navarta, Jose Alberto/0000-0001-8202-0037; Garrido, Carlos J./0000-0003-4357-3637; Gomez-Pugnaire, Maria Teresa/0000-0003-4730-9139; LOPEZ SANCHEZ-VIZCAINO, VICENTE/0000-0003-0762-3692			Breakdown mechanisms of titanclinohumite in antigorite serpentinite (Cerro del Almirez massif, S. Spain): A petrological and TEM study								LITHOS				107	3-4			216	226		10.1016/j.lithos.2008.10.008			FEB 2009	2009										20	2	0	0	0	20			0024-4937			WOS:000263711400006		
J	Kropf, Matthias; Comes, Hans Peter; Kadereit, Joachim W.				Kropf, Matthias/G-2421-2012; 	Kropf, Matthias/0000-0002-9217-3560			An AFLP clock for the absolute dating of shallow-time evolutionary history based on the intraspecific divergence of southwestern European alpine plant species								MOLECULAR ECOLOGY				18	4			697	708		10.1111/j.1365-294X.2008.04053.x			FEB 2009	2009										33	0	0	33	0	34			0962-1083			WOS:000262782400010	19175503	
B	de Matias Bejarano, Javier; Moreno del Pozo, Jose; Guerrero Campo, Jose J.					Guerrero, Josechu/0000-0001-5209-2267	Sablatnig, R; Kampel, M; Lettner, M		A multi-view dense reconstruction for rock glacier modelling								2009 15TH INTERNATIONAL CONFERENCE ON VIRTUAL SYSTEMS AND MULTIMEDIA PROCEEDINGS (VSMM 2009)								163	168		10.1109/VSMM.2009.30			2009	2009						15th International Conference on Virtual Systems and Multimedia15th International Conference on Virtual Systems and Multimedia	SEP 09-12, 2009SEP 09-12, 2009	VSMM; TU Vienna; IAPR; Austrian Comp Soc; Austrian Official CarrierVSMM; TU Vienna; IAPR; Austrian Comp Soc; Austrian Official Carrier	Vienna Univ Technol, Vienna, AUSTRIAVienna Univ Technol, Vienna, AUSTRIA	0	0	0	0	0	0					978-0-7695-3790-0	WOS:000289587500026		
J	Fanes Trevino, Ingrid; Comas Gonzalez, Augusto; Sanchez Castillo, Pedro M.				Sanchez-Castillo, Pedro M. /N-1598-2014	Sanchez-Castillo, Pedro M. /0000-0001-7183-9717			Catalogue of coccal green algae from continental waters of Andalusia				CATALOGO DE LAS ALGAS VERDES COCALES DE LAS AGUAS CONTINENTALES DE ANDALUCIA				Acta Botanica Malacitana				34				11	32					2009	2009										0	0	0	0	0	0			0210-9506			BCI:BCI201000234809		
J	Perini, Giulia; Cesare, Bernardo; Gomez-Pugnaire, Maria Teresa; Ghezzi, Lorenzo; Tommasini, Simone				Tommasini, Simone/G-6741-2012; Gomez-Pugnaire, Maria Teresa/C-8890-2015; 	Gomez-Pugnaire, Maria Teresa/0000-0003-4730-9139; Tommasini, Simone/0000-0002-4670-5888			Armouring effect on Sr-Nd isotopes during disequilibrium crustal melting: the case study of frozen migmatites from El Hoyazo and Mazarron, SE Spain								EUROPEAN JOURNAL OF MINERALOGY				21	1			117	131		10.1127/0935-1221/2009/0021-1882			JAN-FEB 2009	2009										12	0	0	0	0	12			0935-1221			WOS:000263454400014		
J	Perez-Aranda, Diana; Suarez, Francisco; Soriguer, Ramon C.				Soriguer, Ramon/J-1494-2014	Soriguer, Ramon/0000-0002-9165-7766			Space use patterns of the snow vole Chionomys nivalis (Martins, 1842).				Patrones de uso del espacio del topillo nival Chionomys nivalis (Martins, 1842).				Galemys				21				101	120				(Numero Especial)	2009	2009										1	0	0	1	0	1			1137-8700			ZOOREC:ZOOR14602011607		
J	Gomez-Ortiz, Antonio; Palacios, David; Schulte, Lothar; Salvador-Franch, Ferran; Plana-Castellvi, Josep A.				PALACIOS, DAVID/H-3737-2015	PALACIOS, DAVID/0000-0002-8289-0398			EVIDENCES FROM HISTORICAL DOCUMENTS OF LANDSCAPE EVOLUTION AFTER LITTLE ICE AGE OF A MEDITERRANEAN HIGH MOUNTAIN AREA, SIERRA NEVADA, SPAIN (EIGHTEENTH TO TWENTIETH CENTURIES)								GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY				91A	4			279	289					2009	2009										6	0	0	2	0	6			0435-3676			WOS:000272836700005		
S	Delgado-Molina, J. A.; Medina-Sanchez, J. M.; Villar-Argaiz, M.; Bullejos-Carrillo, F. J.; Carrillo, P.				Medina-Sanchez, Juan Manuel/A-4703-2013; Villar-Argaiz, Manuel/L-9085-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; 	Jones, J; Faaborg, J		Induced algal community changes by UV radiation and nutrient inputs: A long-term experimental study in Lake La Caldera (Sierra Nevada, Spain)								INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY, VOL 30, PT 6, PROCEEDINGS		International Association of Theoretical and Applied Limnology Proceedings		30				919	922					2009	2009						30th Congress of the International-Association-of-Theoretical-and-Applied-Limnology30th Congress of the International-Association-of-Theoretical-and-Applied-Limnology	AUG 12-18, 2007AUG 12-18, 2007	Int Assoc Theoret & Appl LimnolInt Assoc Theoret & Appl Limnol	Montreal, CANADAMontreal, CANADA	1	0	0	1	0	1			0368-0770		978-3-510-54077-8	WOS:000265471200025		
J	Lihova, Judita; Carlsen, Tor; Brochmann, Christian; Marhold, Karol				Marhold, Karol/B-4699-2011; Zozomova-Lihova, Judita/B-5011-2011; Brochmann, Christian/A-4105-2009	Marhold, Karol/0000-0002-7658-0844; Zozomova-Lihova, Judita/0000-0002-8950-6643; 			Contrasting phylogeographies inferred for the two alpine sister species Cardamine resedifolia and C-alpina (Brassicaceae)								JOURNAL OF BIOGEOGRAPHY				36	1			104	120		10.1111/j.1365-2699.2008.01998.x			JAN 2009	2009										13	0	0	11	0	13			0305-0270			WOS:000261620400011		
J	Figueroa, Felix L.; Korbee, Nathalie; Carrillo, Presentacion; Manuel Medina-Sanchez, Juan; Mata, Mayte; Bonomi, Jose; Sanchez-Castillo, Pedro M.				Medina-Sanchez, Juan Manuel/A-4703-2013; Korbee, Nathalie/K-5995-2014; Sanchez-Castillo, Pedro M. /N-1598-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; Korbee, Nathalie/0000-0002-9780-4915; Sanchez-Castillo, Pedro M. /0000-0001-7183-9717; 			The effects of UV radiation on photosynthesis estimated as chlorophyll fluorescence in Zygnemopsis decussata (Chlorophyta) growing in a high mountain lake (Sierra Nevada, Southern Spain)								JOURNAL OF LIMNOLOGY				68	2			206	216		10.3274/JL09-68-2-05			2009	2009										11	0	1	12	1	12			1129-5767	1723-8633		WOS:000268778300005		
J	Clark, S. J. P.; Dempster, T. J.								The record of tectonic denudation and erosion in an emerging orogen: an apatite fission-track study of the Sierra Nevada, southern Spain								JOURNAL OF THE GEOLOGICAL SOCIETY				166				87	100		10.1144/0016-76492008-041			JAN 2009	2009										8	0	0	0	0	8			0016-7649			WOS:000262572600009		
J	Mladenov, Natalie; Pulido-Villena, Elvira; Morales-Baquero, Rafael; Ortega-Retuerta, Eva; Sommaruga, Ruben; Reche, Isabel				Sommaruga, Ruben/E-5335-2011; Reche, Isabel/K-7120-2014; 	Sommaruga, Ruben/0000-0002-1055-2461; Reche, Isabel/0000-0003-2908-1724; Morales Baquero, Rafael/0000-0002-7075-7899			Spatiotemporal drivers of dissolved organic matter in high alpine lakes: Role of Saharan dust inputs and bacterial activity								JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES				113						G00D01	10.1029/2008JG000699			DEC 23 2008	2008										15	0	0	12	0	15			0148-0227			WOS:000262042100001		
J	Pont, Adrian C.; Gregor, Frantisek								A new species of the genus Coenosia Meigen, 1826 (Diptera: Muscidae) from the Sierra Nevada, Spain.								Boletin de la Asociacion Espanola de Entomologia				32	3-4			305	313					diciembre 2008	2008										1	0	0	1	0	1			0210-8984			ZOOREC:ZOOR14605037510		
J	Serrano, Emmanuel; Gonzalez, Francisco J.; Granados, Jose E.; Moco, Gisela; Fandos, Paulino; Soriguer, Ramon C.; Perez, Jesus M.				Serrano, Emmanuel/J-4489-2013; Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011	Serrano, Emmanuel/0000-0002-9799-9804; Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602			THE USE OF TOTAL SERUM PROTEINS AND TRIGLYCERIDES FOR MONITORING BODY CONDITION IN THE IBERIAN WILD GOAT (CAPRA PYRENAICA)								JOURNAL OF ZOO AND WILDLIFE MEDICINE				39	4			646	649		10.1638/2007-0088.1			DEC 2008	2008										7	0	0	5	0	7			1042-7260			WOS:000261706300021	19110711	
J	Alasaad, S.; Soglia, D.; Sarasa, M.; Soriguer, R. C.; Perez, J. M.; Granados, J. E.; Rasero, R.; Zhu, X. Q.; Rossi, L.				Sarasa, Mathieu/H-1002-2011; Soglia, Dominga/B-6422-2013; Angelone-Alasaad, Samer/G-4727-2013; Soriguer, Ramon/J-1494-2014; CSIC, EBD Donana/C-4157-2011; 	Angelone-Alasaad, Samer/0000-0003-0868-7276; Soriguer, Ramon/0000-0002-9165-7766; CSIC, EBD Donana/0000-0003-4318-6602; Soglia, Dominga/0000-0002-4285-3795			Skin-scale genetic structure of Sarcoptes scabiei populations from individual hosts: empirical evidence from Iberian ibex-derived mites								PARASITOLOGY RESEARCH				104	1			101	105		10.1007/s00436-008-1165-3			DEC 2008	2008										25	0	0	18	0	25			0932-0113			WOS:000260542300012	18758821	
J	Arboleya, Maria-Luisa; Babault, Julien; Owen, Lewis A.; Teixell, Antonio; Finkel, Robert C.				babault, julien/L-9748-2014; 	babault, julien/0000-0002-9602-0975; Teixell, Antonio/0000-0002-7423-6361			Timing and nature of Quaternary fluvial incision in the Ouarzazate foreland basin, Morocco								JOURNAL OF THE GEOLOGICAL SOCIETY				165				1059	1073		10.1144/0016-76492007-151			NOV 2008	2008										16	0	0	0	0	16			0016-7649	2041-479X		WOS:000261271200006		
J	Negro, F.; de Sigoyer, J.; Goffe, B.; Saddiqi, O.; Villa, I. M.				de Sigoyer, Julia/B-4427-2011; goffe, bruno/B-4405-2011; Negro, Francois/J-8537-2012	de Sigoyer, Julia/0000-0003-2559-985X; 			Tectonic evolution of the Betic-Rif arc: New constraints from (40)Ar/(39)Ar dating on white micas in the Temsamane units (External Rif, northern Morocco)								LITHOS				106	1-2			93	109		10.1016/j.lithos.2008.06.011			NOV 2008	2008										15	0	0	0	0	15			0024-4937			WOS:000261217200008		
J	Fletcher, William J.; Goni, Maria Fernanda Sanchez					Fletcher, William/0000-0001-8918-0690			Orbital- and sub-orbital-scale climate impacts on vegetation of the western Mediterranean basin over the last 48,000 yr								QUATERNARY RESEARCH				70	3			451	464		10.1016/j.yqres.2008.07.002			NOV 2008	2008										134	0	0	41	0	134			0033-5894	1096-0287		WOS:000260841600011		
J	Gomez, Jose M.; Bosch, Jordi; Perfectti, Francisco; Fernandez, J. D.; Abdelaziz, Mohamed; Camacho, J. P. M.				Perfectti, Francisco/C-5087-2008; Camacho, Juan Pedro/L-6869-2014; Bosch, Jordi/K-8752-2016	Perfectti, Francisco/0000-0002-5551-213X; Camacho, Juan Pedro/0000-0002-2507-9814; Abdelaziz Mohamed, Mohamed/0000-0003-0533-6817; Bosch, Jordi/0000-0002-8088-9457			Spatial variation in selection on corolla shape in a generalist plant is promoted by the preference patterns of its local pollinators								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				275	1648			2241	2249		10.1098/rspb.2008.0512			OCT 7 2008	2008										64	1	0	61	0	64			0962-8452	1471-2954		WOS:000258440500009	18544510	
J	Zuazo, Victor Hugo Duran; Pleguezuelo, Carmen Rocio Rodriguez; Martinez, Jose Ramon Francia; Raya, Armando Martinez; Panadero, Lorenzo Arroyo; Rodriguez, Belen Carceles; Moll, Maria Concepcion Navarro								Benefits of plant strips for sustainable mountain agriculture								AGRONOMY FOR SUSTAINABLE DEVELOPMENT				28	4			497	505		10.1051/agro:2008020			OCT-DEC 2008	2008										8	0	0	6	1	9			1774-0746			WOS:000260560200006		
J	Gomez, Jose M.; Hodar, Jose A.								Wild boars (Sus scrofa) affect the recruitment rate and spatial distribution of holm oak (Quercus ilex)								FOREST ECOLOGY AND MANAGEMENT				256	6			1384	1389		10.1016/j.foreco.2008.06.045			SEP 5 2008	2008										31	0	0	31	0	32			0378-1127			WOS:000259762700017		
J	Lopez-Rodriguez, M. J.; de Figueroa, J. M. Tierno; Alba-Tercedor, J.				Lopez Rodriguez, Manuel Jesus/A-9296-2011; Tierno de Figueroa, Jose Manuel/K-8143-2014	Lopez Rodriguez, Manuel Jesus/0000-0001-6707-0992; Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			Life history and larval feeding of some species of Ephemeroptera and Plecoptera (Insecta) in the Sierra Nevada (Southern Iberian Peninsula)								HYDROBIOLOGIA				610				277	295		10.1007/s10750-008-9444-7			SEP 2008	2008										17	1	0	18	0	19			0018-8158			WOS:000257392300024		
J	Casas, J. Jesus; Langton, Peter H.					Casas Jimenez, Jose Jesus/0000-0003-0928-0080			Chironomid species richness of a permanent and a temporary Mediterranean stream: a long-term comparative study								JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY				27	3			746	759		10.1899/07-115.1			SEP 2008	2008										4	0	0	4	0	4			0887-3593			WOS:000258851800021		
J	Gomez Ortiz, Antonio; Salvador Franch, Ferran; Schulte, Lothar; Sanjose Blasco, Jose Juan; Atkinson Gordo, Alan; Palacios Estremera, David								Morphodynamic evolution in recent deglaciated high mountain areas: The case of the Veleta Cirque, Sierra Nevada. Consequence of climate change?								SCRIPTA NOVA-REVISTA ELECTRONICA DE GEOGRAFIA Y CIENCIAS SOCIALES				12	270									AUG 1 2008	2008										0	0	0	0	0	0			1138-9788			WOS:000267809300024		
J	Adjemian, Jennifer Zipser; Adjemian, Michael K.; Foley, Patrick; Chomel, Bruno B.; Kasten, Rickie W.; Foley, Janet E.								Evidence of multiple zoonotic agents in a wild rodent community in the eastern sierra Nevada								JOURNAL OF WILDLIFE DISEASES				44	3			737	742					JUL 2008	2008										9	0	0	9	0	9			0090-3558			WOS:000258668600026	18689664	
J	Ebmer, A. W.								The west Palaearctic species of the genus Dufourea LEPELETIER 1841 (Insecta : Hymenoptera : Apoidea : Halictidae : Rophitinae) fifth supplement				Die westpalaarktischen Arten der Gattung Dufourea LEPELETIER 1841 (Insecta: Hymenoptera: Apoidea: Halictidae: Rophitinae) Funfter Nachtrag				Linzer Biologische Beitraege				40	1			581	625					JUL 2008	2008										0	0	1	4	0	4			0253-116X			BCI:BCI200800515068		
J	Bosch, J. L.; Lopez, G.; Batlles, F. J.				Bosch Saldana, Juan Luis/L-5388-2014; Lopez Rodriguez, Gabriel/N-2505-2014	Bosch Saldana, Juan Luis/0000-0002-8442-0023; Lopez Rodriguez, Gabriel/0000-0003-0117-6713			Daily solar irradiation estimation over a mountainous area using artificial neural networks								RENEWABLE ENERGY				33	7			1622	1628		10.1016/j.renene.2007.09.012			JUL 2008	2008										46	1	0	6	0	47			0960-1481			WOS:000255599900019		
J	de Figueroa, Jose Manuel Tierno; Sainz-Cantero, Carmen Elisa				Sainz-Cantero, Carmen Elisa/L-5985-2014; Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			First record of Taeniopteryx hubaulti Aubert, 1946 (Plecoptera, Taeniopterygidae) in Southern Iberian Peninsula.								Boletin de la Asociacion Espanola de Entomologia				32	1-2			193	194					junio 2008	2008										0	0	0	0	0	0			0210-8984			ZOOREC:ZOOR14605037568		
J	Cano Villegas, Francisco J.								[Interesting observations of arthropods in the Sierra Nevada (Granada, Andalusia).]				Interesantes observaciones de artropodos en Sierra Nevada (Granada, Andalucia).				Boletin de la Sociedad Andaluza de Entomologia				15				99	102					Junio 2008	2008										0	0	0	0	0	0			1578-1666			ZOOREC:ZOOR14503018296		
J	Trueba, J. J. Gonzalez; Moreno, R. Martin; de Pison, E. Martinez; Serrano, E.								'Little Ice Age' glaciation and current glaciers in the Iberian Peninsula								HOLOCENE				18	4			551	568		10.1177/0959683608089209			JUN 2008	2008										40	0	0	14	0	40			0959-6836			WOS:000256882300005		
J	Kohfahl, Claus; Sprenger, Christoph; Benavente Herrera, Jose; Meyer, Hanno; Fernandez Chacon, Franzisca; Pekdeger, Asaf				Kohfahl, Claus/C-9575-2009; Meyer, Hanno/E-2870-2016	Kohfahl, Claus/0000-0003-2756-4693; Meyer, Hanno/0000-0003-4129-4706			Recharge sources and hydrogeochemical evolution of groundwater in semiarid and karstic environments: A field study in the Granada Basin (Southern Spain)								APPLIED GEOCHEMISTRY				23	4			846	862		10.1016/j.apgeochem.2007.09.009			APR 2008	2008										15	1	0	6	0	16			0883-2927			WOS:000255670300018		
J	Pulido-Villena, Elvira; Reche, Isabel; Morales-Baquero, Rafael				Reche, Isabel/K-7120-2014; 	Reche, Isabel/0000-0003-2908-1724; Morales Baquero, Rafael/0000-0002-7075-7899			Evidence of an atmospheric forcing on bacterioplankton and phytoplankton dynamics in a high mountain lake								AQUATIC SCIENCES				70	1			1	9		10.1007/s00027-007-0944-8			APR 2008	2008										22	0	0	17	0	22			1015-1621			WOS:000254755900001		
J	Alados-Arboledas, L.; Alcantara, A.; Olmo, F. J.; Martinez-Lozano, J. A.; Estelles, V.; Cachorro, V.; Silva, A. M.; Horvath, H.; Gangl, M.; Diaz, A.; Pujadas, M.; Lorente, J.; Labajo, A.; Sorribas, M.; Pavese, G.				Sorribas, Mar/B-8059-2012; Estelles, Victor/I-4673-2014; Alados-Arboledas, Lucas/P-5630-2014; MARTINEZ-LOZANO, JOSE ANTONIO/B-6986-2015; LORENTE, JERONIMO/H-6258-2015; Olmo Reyes, Francisco Jose/F-7621-2016; 	Sorribas, Mar/0000-0003-2131-9021; Estelles, Victor/0000-0001-5013-2173; Alados-Arboledas, Lucas/0000-0003-3576-7167; MARTINEZ-LOZANO, JOSE ANTONIO/0000-0002-5158-5112; LORENTE, JERONIMO/0000-0002-7463-1601; Olmo Reyes, Francisco Jose/0000-0002-0186-1721; Cachorro, Victoria/0000-0002-4627-9444; Silva, Ana Maria/0000-0003-2002-4774			Aerosol columnar properties retrieved from CIMEL radiometers during VELETA 2002								ATMOSPHERIC ENVIRONMENT				42	11			2654	2667		10.1016/j.atmosenv.2007.10.006			APR 2008	2008						Conference on Visibility, Aerosols, and Atmospheric OpticsConference on Visibility, Aerosols, and Atmospheric Optics	SEP 03-06, 2006SEP 03-06, 2006		Vienna, AUSTRIAVienna, AUSTRIA	30	2	0	6	0	31			1352-2310	1873-2844		WOS:000256872800010		
J	Lara, Francisco; Medina, Rafael; Garilleti, Ricardo; Mazimpaka, Vicente				Garilleti, Ricardo/A-2862-2014; Lara, Francisco/I-3003-2014	Garilleti, Ricardo/0000-0002-5977-2908; Lara, Francisco/0000-0002-1665-5277			On the presence of Orthotrichum patens Bruch & Brid. in the Iberian Peninsula								CRYPTOGAMIE BRYOLOGIE				29	2			157	164					APR 2008	2008										2	0	0	1	0	2			1290-0796			WOS:000255981500005		
J	El Hamdouni, R.; Irigaray, C.; Fernandez, T.; Chacon, J.; Keller, E. A.				Irigaray, Clemente/F-7345-2016	Irigaray, Clemente/0000-0002-7942-0926			Assessment of relative active tectonics, southwest border of the Sierra Nevada (southern Spain)								GEOMORPHOLOGY				96	1-2			150	173		10.1016/j.geomorph.2007.08.004			APR 1 2008	2008										49	1	0	0	2	50			0169-555X			WOS:000254789200009		
J	Gomez-Aparicio, Lorena; Zamora, Regino; Castro, Jorge; Hodar, Jose A.				Castro, Jorge/M-1509-2014	Castro, Jorge/0000-0002-6362-2240			Facilitation of tree saplings by nurse plants: Microhabitat amelioration or protection against herbivores?								JOURNAL OF VEGETATION SCIENCE				19	2			161	172		10.3170/2007-8-18347			APR 2008	2008										59	0	1	54	1	61			1100-9233			WOS:000253120500002		
J	Verbisck-Bucker, G.; Gonzalez-Candela, M.; Galian, J.; Cubero-Pablo, M. J.; Martin-Atance, P.; Leon-Vizcaino, L.				Galian, Jose/H-6931-2015	Galian, Jose/0000-0002-1415-3767			Epidemiology of Mycoplasma agalactiae infection in free-ranging Spanish ibex (Capra pyrenaica) in Andalusia, southern Spain								JOURNAL OF WILDLIFE DISEASES				44	2			369	380					APR 2008	2008										8	0	0	7	0	8			0090-3558			WOS:000255542600015	18436669	
J	Zuazo, V. H. Duran; Pleguezuelo, C. R. Rodriguez; Martinez, J. R. Francia; Rodiguez, B. Carceles; Raya, A. Martinez; Galindo, P. Perez				Francia Martinez, Jose Ramon/H-7663-2015; 	Francia Martinez, Jose Ramon/0000-0003-0251-1501; Rodriguez Pleguezuelo, Carmen Rocio/0000-0003-2404-1272			Harvest intensity of aromatic shrubs vs. soil erosion: An equilibrium for sustainable agriculture (SE Spain)								CATENA				73	1			107	116		10.1016/j.catena.2007.09.006			MAR 15 2008	2008										4	0	0	3	0	4			0341-8162			WOS:000254829300010		
J	Gomez, Jose M.; Puerta-Pinero, Carolina; Schupp, Eugene W.				Schupp, Eugene/F-1834-2010; Puerta Pinero, Carolina/B-3186-2012	Puerta Pinero, Carolina/0000-0002-0584-7548			Effectiveness of rodents as local seed dispersers of Holm oaks								OECOLOGIA				155	3			529	537		10.1007/s00442-007-0928-3			MAR 2008	2008										95	14	0	93	1	108			0029-8549	1432-1939		WOS:000254238500012	18075760	
J	Alasaad, S.; Granados, J. E.; Cano-Manuel, F. J.; Meana, A.; Zhu, X. Q.; Perez, J. M.				Angelone-Alasaad, Samer/G-4727-2013	Angelone-Alasaad, Samer/0000-0003-0868-7276			Epidemiology of fasciolosis affecting Iberian ibex (Capra pyrenaica) in southern Spain								PARASITOLOGY RESEARCH				102	4			751	755		10.1007/s00436-007-0830-2			MAR 2008	2008										9	0	0	8	0	9			0932-0113			WOS:000253522900027	18092179	
J	Batlles, F. J.; Bosch, J. L.; Tovar-Pescador, J.; Martinez-Durban, M.; Ortega, R.; Miralles, I.				Bosch Saldana, Juan Luis/L-5388-2014; Tovar-Pescador, Joaquin/L-7681-2014	Bosch Saldana, Juan Luis/0000-0002-8442-0023; 			Determination of atmospheric parameters to estimate global radiation in areas of complex topography: Generation of global irradiation map								ENERGY CONVERSION AND MANAGEMENT				49	2			336	345		10.1016/j.enconman.2007.06.012			FEB 2008	2008										13	1	0	3	1	15			0196-8904			WOS:000253037900022		
S	Cunniffe, R.; Castro-Tirado, A. J.; Kubanek, P.; Jelinek, M.; Vitek, S.; Gorosabel, J.; Postigo, A. de Ugarte; Riva, A.; Zerbi, F.; Claret, A.; Sanchez-Fernandez, C.				Vitek, Stanislav/B-3332-2015; Jelinek, Martin/E-5290-2016; 	Vitek, Stanislav/0000-0002-3185-1495; Jelinek, Martin/0000-0003-3922-7416; Zerbi, Filippo Maria/0000-0002-9996-973X; de Ugarte Postigo, A/0000-0001-7717-5085; Riva, Alberto/0000-0002-6928-8589; Castro-Tirado, A. J./0000-0003-2999-3563	Bridger, A; Radziwill, NM		Installation and first light of the BOOTES-IR near-IR camera								ADVANCED SOFTWARE AND CONTROL FOR ASTRONOMY II, PTS 1 & 2		PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE)		7019						70191H	10.1117/12.789774			2008	2008						2nd Conference on Advanced Software and Control for Astronomy2nd Conference on Advanced Software and Control for Astronomy	JUN 26-28, 2008JUN 26-28, 2008	iAG; INAF; INTA; CESR; CNRS; Univ Tubingen; Ist Astrofis Spaziale Fis Cosm; IASF Roma; INAF; Dept Programas Espciales Cien Espac; DPECE INTA Madrid; E O Hulburt Ctr Space Res; HCA NRL; Max Planck Inst Extraterrestrial Phys; MPE; St John Coll; CNRS UPS OMP, Ctr Etude Spatiale Rayoonnements; Inst Astron Astrophys; Univ SAND I; Competitiveness Cluster, POPsud Pole Opt & Photon; Opt Sud; SPIEiAG; INAF; INTA; CESR; CNRS; Univ Tubingen; Ist Astrofis Spaziale Fis Cosm; IASF Roma; INAF; Dept Programas Espciales Cien Espac; DPECE INTA Madrid; E O Hulburt Ctr Space Res; HCA NRL; Max Planck Inst Extraterrestrial Phys; MPE; St John Coll; CNRS UPS OMP, Ctr Etude Spatiale Rayoonnements; Inst Astron Astrophys; Univ SAND I; Competitiveness Cluster, POPsud Pole Opt & Photon; Opt Sud; SPIE	Marseille, FRANCEMarseille, FRANCE	0	0	0	0	0	0			0277-786X		978-0-8194-7229-8	WOS:000261330600050		
J	Lucolli, Silvana								[Sierra Nevada and the monitoring of birds of prey through the 'Projeto Glochamore' (Global Change in Mountain Regions).]				Serra Nevada e o monitoramento de aves de rapina atraves do Projeto Glochamore (Global Change in Mountain Regions).				Atualidades Ornitologicas				141				4	6					Janeiro-Fevereiro 2008	2008										0	0	0	0	0	0			0104-2386			ZOOREC:ZOOR14406036181		
J	Assing, Volker								Four new species and additional records of Palaearctic Sunius, with two new synonymies (Coleoptera: Staphylinidae: Paederinae)								Beitraege zur Entomologie				58	2			455	470					2008	2008										3	0	0	6	0	8			0005-805X			BCI:BCI200900548583		
J	Gonzalez-Megias, Adela; Maria Gomez, Jose; Sanchez-Pinero, Francisco				Sanchez Pinero, Francisco/L-2629-2014				Factors determining beetle richness and composition along an altitudinal gradient in the high mountains of the Sierra Nevada National Park (Spain)								ECOSCIENCE				15	4			429	441		10.2980/15-4-3105			2008	2008										9	0	0	7	0	9			1195-6860			WOS:000261940600003		
